DEPAR,PROV,N_VIV,P24_PARENTES,P25_SEXO,P26_EDAD,P28_CN,P29_CI,P30A_PUBLIC,P30B_CAJA,P30C_PRIVAD,P30D_ATEDOM,P30E_TRADIC,P30F_AUTOME,P30G_CASERA,P31_AFILIADO,P32_PUEBLO_PER,P32_PUEBLO_COD,P331_IDIOHAB1_COD,P332_IDIOHAB2_COD,P333_IDIOHAB3_COD,P334_IDIOHAB_NO,P341_IDIOMAT_COD,P342_IDIOMAT_NO,P35_LUGNAC,P35J_DEPTOCOD,P35H1_PROVCOD,P35H_MUNCOD,P354_ANLLEGA,P353_PAISNAC_COD,P36_LUGRES,P361_ANRES,P36J_DEPTOCOD,P36H1_PROVCOD,P36H_MUNCOD,P363_PAISRES_COD,P37_LUGRES5,P37J_DEPTOCOD,P37H1_PROVCOD,P37H_MUNCOD,P373_PAISRES5_COD,P38_ASISTE,P39_TIPOEST,P40_LEE,P41A_NIVEL,P41B_CURSO,P42A_VER,P42B_OIR,P42C_CAMINA,P42D_COMUNI,P43_PAGO,P44_NEGO,P45_AGRO,P46_DEST,P47_OTRO,P48_NOCU,P49_OCU_1D,OCU_1D_19,P50_SEMP,P51_ACTEC_2D,ACT_ECO_2D_19,P52_MOV,P52_DEP_MOV_COD,P52_MUN_MOV_COD,P52_PAIS_MOV_COD,P53_ECIVIL,P54_HVTOT,P54A_HVTOT_MUJ,P54B_HVTOT_HOM,P55_HSTOT,P55A_HSTOT_MUJ,P55B_HSTOT_HOM,P56_EDADMAD,P57A_UHNACMES,P57B_UHNACAN,P58_UHSOBRE,P59_ATPARTO,EDAD_QUI,G_EDAD,G_EDAD_BOL,P31_COBERSALUD,P41A_NIVEL_ACT,P41B_CURSO_ACT,NIVEL_EDU,AESTUDIO,ASISTE,GEDADEDU,IDIOMA_MAYOR_USO,IDIOMA_MAT,P42_DISCAP,P32_PUEBLOS,HULTA,P59_PARTOCALIF,P59_MEF,DEP_NAC_COD,PROV_NAC_COD,MUN_NAC_COD,DEP_RES_COD,PROV_RES_COD,MUN_RES_COD,DEP_RES5_COD,PROV_RES5_COD,MUN_RES5_COD,DEP_LAB_COD,PROV_LAB_COD,MUN_LAB_COD,PET_19,CONDACT_19,FT_19,FFT_19,OCU_1D_13,P50_CATOCU_13,ACT_ECO_2D_13,PET_13,CONDACT_13,PEA_13,PEI_13,MUN
01,0107,01866947,3,1,5,1,1,1,2,2,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,2018,,,,,1,,,,,5,1,1,3,2,1,1,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,3,2,5,24,1,2,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,2,5,,,,,,2,5,,,10701
01,0107,01866947,4,2,11,1,1,1,2,1,2,1,1,1,1,2,,006,,,,006,,1,,,,,,1,2013,,,,,1,,,,,5,1,1,7,5,2,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,3,1,1,1,7,5,5,24,1,3,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866948,1,2,41,1,1,1,2,2,2,1,1,1,1,2,,006,,,,006,,1,,,,,,1,1982,,,,,1,,,,,8,,1,4,5,1,1,1,1,1,,,,,,6,6,1,1,1,2,,,,2,,,,,,,,,,,,9,2,2,1,7,5,2,5,2,6,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866948,3,2,9,1,1,1,2,2,1,1,1,1,1,9,,006,,,,999,,9,,,,,,1,9999,,,,,9,,,,,9,9,1,4,4,1,1,1,1,2,1,,,,,97,97,4,97,97,2,,,,,,,,,,,,,,,,2,1,1,1,7,4,5,24,3,8,6,999,2,99,,,,0,0,0,1,107,10701,0,0,0,1,107,10701,1,1,1,,97,4,97,1,1,1,,10701
01,0107,01866948,3,1,11,1,1,1,2,2,1,1,1,1,1,2,,006,,,,006,,1,,,,,,1,2012,,,,,1,,,,,8,,1,7,6,1,1,1,1,2,2,2,,3,6,,,,0,,,,,,,,,,,,,,,,,,3,1,1,1,7,6,5,24,2,3,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,2,,,,1,4,,2,10701
01,0107,01866948,2,1,31,1,1,1,2,1,1,1,1,1,1,2,,006,,,,006,,1,,,,,,1,1995,,,,,1,,,,,8,,1,7,6,1,1,1,1,1,,,,,,99,99,1,99,99,2,,,,2,02,01,01,02,01,01,999,1,2015,1,1,7,2,2,1,7,6,2,6,2,6,6,6,2,98,2,3,0,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,99,1,99,1,1,1,,10701
01,0107,01866949,1,2,82,1,1,1,2,1,2,2,2,1,1,2,,006,,,,006,,1,,,,,,1,1941,,,,,2,1,99,99,,8,,1,7,4,2,2,2,2,2,2,1,1,,,6,6,1,1,1,1,,,,5,,,,,,,,,,,,17,3,3,1,7,4,2,4,2,7,6,6,2,98,,,,1,107,10701,1,107,10701,1,199,19999,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866950,1,2,39,1,1,1,2,2,2,2,2,2,1,2,,006,,,,006,,1,,,,,,1,1985,,,,,1,,,,,8,,1,5,3,1,1,1,1,2,2,1,1,,,6,6,1,1,1,1,,,,6,,,,,,,,,,,,8,2,2,1,8,2,3,8,2,6,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866951,3,2,7,1,1,1,2,2,2,2,2,2,2,2,,006,,,,006,,3,,,,9999,840,1,9999,,,,,3,,,,840,5,1,1,4,2,1,1,1,1,2,2,1,2,3,1,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,2,5,24,1,3,6,6,2,98,,,,0,0,0,1,107,10701,0,0,0,,,,1,3,3,,6,4,1,1,1,1,,10701
01,0107,01866951,9,1,90,1,1,1,2,2,2,2,2,2,1,2,,006,027,,,006,,1,,,,,,1,1933,,,,,1,,,,,8,,1,5,2,2,3,2,1,2,2,1,2,3,1,,,,0,,,,,,5,03,01,02,01,00,01,999,2,1957,2,1,19,3,3,1,8,1,3,7,2,7,6,6,1,98,2,3,0,1,107,10701,1,107,10701,1,107,10701,,,,1,3,3,,6,4,1,1,1,1,,10701
01,0107,01866951,1,2,36,1,1,2,1,2,2,2,2,2,2,2,,006,,,,006,,1,,,,,,1,1988,,,,,1,,,,,8,,1,11,5,1,1,1,1,2,2,1,2,3,1,,,,0,,,,,,1,,,,,,,,,,,,8,2,2,1,11,5,4,17,2,6,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,3,3,,6,1,1,1,1,1,,10701
01,0107,01866951,3,1,4,1,1,1,2,2,2,2,2,2,2,2,,006,,,,006,,3,,,,9999,840,1,9999,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,2,6,6,,98,,,,0,0,0,1,107,10701,0,0,0,,,,2,5,,,,,,2,5,,,10701
01,0107,01866952,1,1,71,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,1,,,,,,1,1952,,,,,1,,,,,8,,2,1,0,3,2,1,2,1,,,,,,6,6,1,1,1,1,,,,1,07,02,05,04,02,02,019,5,1988,1,6,15,3,3,1,1,0,1,0,2,7,6,6,1,98,2,3,0,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866953,2,1,38,1,1,2,2,1,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,1985,,,,,1,,,,,8,,1,6,1,1,1,1,2,2,1,,,,,6,6,9,1,1,2,,,,2,04,01,03,03,01,02,019,8,2022,1,1,8,2,2,1,8,3,3,9,2,6,6,6,2,98,2,1,1,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,9,1,1,1,1,,10701
01,0107,01866953,3,2,8,1,1,1,2,1,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,2015,,,,,1,,,,,5,1,1,7,3,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,3,5,24,1,3,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866953,1,2,51,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,1,,,,,,1,1973,,,,,1,,,,,8,,1,8,6,1,1,1,1,2,1,,,,,6,6,1,1,1,2,,,,2,,,,,,,,,,,,11,2,2,1,8,6,3,12,2,6,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866953,3,2,1,1,1,1,2,1,2,2,2,1,4,1,999,,,,1,,1,1,,,,,,1,2022,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,2,1,998,998,,57,,,,1,107,10701,1,107,10701,0,0,0,,,,2,5,,,,,,2,5,,,10701
01,0107,01866954,3,2,29,1,1,2,2,2,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,1994,,,,,1,,,,,8,,1,7,5,1,1,1,1,2,2,1,1,,,6,6,9,1,1,9,,,,6,,,,,,,,,,,,6,2,2,1,7,5,2,5,2,6,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,11,9998,999996,1,1,1,,6,9,1,1,1,1,,10701
01,0107,01866954,1,2,60,1,1,1,2,2,2,1,2,1,1,2,,006,,,,006,,1,,,,,,1,1964,,,,,1,,,,,8,,1,7,5,2,1,1,2,2,1,,,,,6,6,1,1,1,2,,,,1,,,,,,,,,,,,13,2,3,1,7,5,2,5,2,7,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866954,2,1,64,1,1,1,2,2,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,1960,,,,,1,,,,,8,,1,7,4,1,1,2,2,2,1,,,,,6,6,1,1,1,2,,,,1,05,02,03,05,02,03,018,8,2000,1,1,13,2,3,1,7,4,2,4,2,7,6,6,2,98,2,3,0,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866954,3,1,45,1,1,2,2,2,2,1,1,1,1,2,,006,,,,006,,1,,,,,,1,1978,,,,,1,,,,,8,,1,7,5,1,1,1,1,1,,,,,,9,9,2,14,14,2,,,,6,04,03,01,04,03,01,020,6,2016,1,1,10,2,2,1,7,5,2,5,2,6,6,6,2,98,2,3,0,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,9,2,14,1,1,1,,10701
01,0107,01866954,3,2,23,1,1,2,2,2,2,1,1,1,1,2,,006,,,,006,,1,,,,,,1,2000,,,,,1,,,,,8,,1,8,6,1,1,1,1,2,1,,,,,6,6,1,1,1,2,,,,6,,,,,,,,,,,,5,2,2,1,8,6,3,12,2,5,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866954,6,1,22,1,1,2,2,2,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,2002,,,,,1,,,,,8,,1,8,6,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,5,2,2,1,8,6,3,12,2,5,6,6,2,98,99,3,0,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866954,6,2,14,1,1,2,2,2,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,2009,,,,,1,,,,,5,1,1,8,3,1,1,1,1,2,1,,,,,99,99,1,99,99,2,,,,6,,,,,,,,,,,,3,1,1,1,8,3,5,24,1,4,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,99,1,99,1,1,1,,10701
01,0107,01866954,6,1,25,1,1,2,2,2,2,1,1,1,1,2,,006,,,,006,,1,,,,,,1,1998,,,,,1,,,,,8,,1,10,2,1,1,1,1,1,,,,,,7,7,6,3,3,1,,,,6,00,00,00,,,,,,,,,6,2,2,1,10,2,4,14,2,6,6,6,2,98,99,3,0,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,7,6,3,1,1,1,,10701
01,0107,01866956,1,2,24,1,1,1,2,2,1,2,2,1,1,1,905,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,1,1,1,7,5,1,1,1,1,2,2,1,1,,,6,6,1,1,1,1,,,,2,,,,,,,,,,,,5,2,2,1,7,5,2,5,1,5,6,6,2,57,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866956,3,2,8,1,1,1,2,2,1,2,2,1,1,1,905,006,,,,006,,2,6,1,1,,,1,9999,,,,,1,,,,,5,1,1,7,2,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,2,5,24,1,3,6,6,2,57,,,,6,601,60101,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866957,1,2,46,1,1,1,2,2,2,2,1,1,1,2,,006,,,,006,,1,,,,,,1,1977,,,,,1,,,,,8,,1,4,5,2,1,1,2,2,2,1,1,,,6,6,1,1,1,2,,,,2,,,,,,,,,,,,10,2,2,1,7,5,2,5,2,6,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866957,3,1,7,1,1,1,2,2,1,2,2,1,1,2,,006,,,,006,,1,,,,,,1,2016,,,,,1,,,,,5,1,1,7,2,1,1,1,1,9,9,9,9,9,9,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,2,5,24,1,3,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,9,9,8,8,,,,9,9,8,8,10701
01,0107,01866957,3,2,5,1,1,1,2,1,1,2,1,1,1,2,,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,8,,2,1,0,1,1,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,1,0,5,24,2,2,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,2,5,,,,,,2,5,,,10701
01,0107,01866959,1,1,37,1,1,2,1,1,2,2,1,1,1,2,,006,,,,006,,2,4,1,99,,,1,2016,,,,,1,,,,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,2,17,17,2,,,,1,01,99,99,01,99,99,035,9,2021,1,1,8,2,2,1,11,5,4,17,2,6,6,6,2,98,2,1,1,4,401,40199,1,107,10701,1,107,10701,1,107,10701,1,1,1,,2,2,17,1,1,1,,10701
01,0107,01866960,1,2,48,1,1,2,1,2,2,2,2,2,2,2,,006,,,,006,,2,2,99,99,,,1,1997,,,,,1,,,,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,9,16,16,2,,,,1,,,,,,,,,,,,10,2,2,1,11,5,4,17,2,6,6,6,2,98,,,,2,299,29999,1,107,10701,1,107,10701,1,107,10701,1,1,1,,2,9,16,1,1,1,,10701
01,0107,01866960,3,2,22,1,1,2,1,2,2,2,2,2,2,2,,006,,,,006,,1,,,,,,1,2002,,,,,1,,,,,7,1,1,11,5,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,,,,,,,,,,,,5,2,2,1,11,5,4,17,1,5,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866960,2,1,46,1,1,2,1,2,2,2,2,2,2,2,,006,,,,006,,1,,,,,,1,1977,,,,,1,,,,,8,,1,8,6,1,1,1,1,1,,,,,,5,5,2,14,14,2,,,,1,04,01,03,04,01,03,020,2,2015,1,6,10,2,2,1,8,6,3,12,2,6,6,6,2,98,2,3,0,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,5,2,14,1,1,1,,10701
01,0107,01866960,3,1,25,1,1,1,2,2,2,2,2,2,1,2,,006,,,,006,,1,,,,,,1,1998,,,,,1,,,,,7,1,1,11,5,1,1,1,1,2,2,2,,3,6,,,,0,,,,,,6,01,00,01,01,00,01,020,3,2018,1,3,6,2,2,1,11,5,4,17,1,6,6,6,2,98,2,3,0,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,2,,,,1,4,,2,10701
01,0107,01866960,3,2,9,1,1,2,1,2,2,2,2,2,2,2,,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,5,1,1,7,3,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,3,5,24,1,3,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866960,3,2,13,1,1,2,1,2,2,2,2,2,2,2,,006,,,,006,,1,,,,,,1,2010,,,,,1,,,,,5,1,1,7,6,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,,,,,,,,,,,,3,1,1,1,7,6,5,24,1,4,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866960,6,2,6,1,1,1,2,2,2,2,2,2,1,9,,006,,,,006,,1,,,,,,1,2018,,,,,1,,,,,5,1,1,3,2,1,1,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,3,2,5,24,1,3,6,6,2,99,,,,1,107,10701,1,107,10701,1,107,10701,,,,2,5,,,,,,2,5,,,10701
01,0107,01866961,1,1,36,1,1,1,2,2,2,2,2,2,1,1,003,006,002,,,002,,2,2,99,99,,,1,2008,,,,,1,,,,,8,,1,8,6,1,1,1,1,2,1,,,,,6,6,1,1,1,2,,,,1,02,01,01,02,01,01,020,10,2012,1,1,8,2,2,1,8,6,3,12,2,6,6,2,2,3,2,3,0,2,299,29999,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866961,3,2,11,1,1,1,2,2,2,2,2,2,1,2,,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,5,1,1,7,5,1,1,1,1,2,1,,,,,9,9,4,1,1,2,,,,,,,,,,,,,,,,3,1,1,1,7,5,5,24,1,3,6,6,2,98,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,9,4,1,1,1,1,,10701
01,0107,01866961,3,1,16,1,1,1,2,2,2,2,2,2,1,2,,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,5,1,1,8,4,1,1,1,1,2,1,,,,,6,6,4,1,1,2,,,,6,99,99,99,99,99,99,999,88,9999,9,9,4,2,2,1,8,4,5,24,1,4,6,6,2,98,97,3,0,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,4,1,1,1,1,,10701
01,0107,01866961,7,1,28,1,1,1,2,2,2,2,2,2,1,1,003,006,002,,,002,,2,99,99,99,,,1,2021,,,,,2,99,99,99,,8,,1,11,5,1,1,1,1,2,1,,,,,6,6,4,1,1,2,,,,6,00,00,00,,,,,,,,,6,2,2,1,11,5,4,17,2,6,6,2,2,3,99,3,0,99,9999,999999,1,107,10701,99,9999,999999,1,107,10701,1,1,1,,6,4,1,1,1,1,,10701
01,0107,01866961,2,2,39,1,1,1,2,2,2,2,2,2,1,1,028,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,8,,1,8,6,1,1,1,1,1,,,,,,6,6,1,1,1,2,,,,1,,,,,,,,,,,,8,2,2,1,8,6,3,12,2,6,6,6,2,40,,,,1,107,10701,1,107,10701,1,107,10701,1,107,10701,1,1,1,,6,1,1,1,1,1,,10701
01,0107,01866962,3,2,16,1,1,1,2,1,2,1,1,1,1,1,905,006,054,,,006,,1,,,,,,1,2007,,,,,1,,,,,5,1,1,7,5,2,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,,,,,,,,,,,,4,2,2,1,7,5,5,24,1,4,6,6,2,57,,,,1,107,10701,1,107,10701,1,107,10701,,,,1,4,,1,,,,1,4,,1,10701
01,0107,01866962,1,1,34,1,1,1,2,1,2,1,1,1,1,1,905,006,027,,,006,,1,,,,,,1,2005,,,,,1,,,,,8,,1,10,3,1,2,1,1,2,2,1,2,1,,3,3,9,97,97,9,,,,6,02,00,02,02,00,02,017,2,2021,1,1,7,2,2,1,10,3,4,15,2,6,6,6,2,57,2,1,1,1,107,10701,1,107,10701,1,107,10701,11,9998,999996,1,1,1,,3,9,97,1,1,1,,10701
01,0107,01866962,3,2,3,1,1,1,2,1,2,1,1,1,1,2,,006,,,,006,,1,,,,,,1,2021,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,6,6,,98,,,,1,107,10701,1,107,10701,0,0,0,,,,2,5,,,,,,2,5,,,10701
