DEPAR,PROV,N_VIV,P24_PARENTES,P25_SEXO,P26_EDAD,P28_CN,P29_CI,P30A_PUBLIC,P30B_CAJA,P30C_PRIVAD,P30D_ATEDOM,P30E_TRADIC,P30F_AUTOME,P30G_CASERA,P31_AFILIADO,P32_PUEBLO_PER,P32_PUEBLO_COD,P331_IDIOHAB1_COD,P332_IDIOHAB2_COD,P333_IDIOHAB3_COD,P334_IDIOHAB_NO,P341_IDIOMAT_COD,P342_IDIOMAT_NO,P35_LUGNAC,P35J_DEPTOCOD,P35H1_PROVCOD,P35H_MUNCOD,P354_ANLLEGA,P353_PAISNAC_COD,P36_LUGRES,P361_ANRES,P36J_DEPTOCOD,P36H1_PROVCOD,P36H_MUNCOD,P363_PAISRES_COD,P37_LUGRES5,P37J_DEPTOCOD,P37H1_PROVCOD,P37H_MUNCOD,P373_PAISRES5_COD,P38_ASISTE,P39_TIPOEST,P40_LEE,P41A_NIVEL,P41B_CURSO,P42A_VER,P42B_OIR,P42C_CAMINA,P42D_COMUNI,P43_PAGO,P44_NEGO,P45_AGRO,P46_DEST,P47_OTRO,P48_NOCU,P49_OCU_1D,OCU_1D_19,P50_SEMP,P51_ACTEC_2D,ACT_ECO_2D_19,P52_MOV,P52_DEP_MOV_COD,P52_MUN_MOV_COD,P52_PAIS_MOV_COD,P53_ECIVIL,P54_HVTOT,P54A_HVTOT_MUJ,P54B_HVTOT_HOM,P55_HSTOT,P55A_HSTOT_MUJ,P55B_HSTOT_HOM,P56_EDADMAD,P57A_UHNACMES,P57B_UHNACAN,P58_UHSOBRE,P59_ATPARTO,EDAD_QUI,G_EDAD,G_EDAD_BOL,P31_COBERSALUD,P41A_NIVEL_ACT,P41B_CURSO_ACT,NIVEL_EDU,AESTUDIO,ASISTE,GEDADEDU,IDIOMA_MAYOR_USO,IDIOMA_MAT,P42_DISCAP,P32_PUEBLOS,HULTA,P59_PARTOCALIF,P59_MEF,DEP_NAC_COD,PROV_NAC_COD,MUN_NAC_COD,DEP_RES_COD,PROV_RES_COD,MUN_RES_COD,DEP_RES5_COD,PROV_RES5_COD,MUN_RES5_COD,DEP_LAB_COD,PROV_LAB_COD,MUN_LAB_COD,PET_19,CONDACT_19,FT_19,FFT_19,OCU_1D_13,P50_CATOCU_13,ACT_ECO_2D_13,PET_13,CONDACT_13,PEA_13,PEI_13,MUN
01,0110,01836940,1,2,32,1,1,1,2,2,2,2,2,2,1,1,013,006,,,,006,,2,1,10,1,,,1,2009,,,,,1,,,,,8,,1,5,3,1,1,1,1,1,,,,,,7,7,1,6,6,2,,,,2,,,,,,,,,,,,7,2,2,1,8,2,3,8,2,6,6,6,2,15,,,,1,110,11001,1,110,11003,1,110,11003,1,110,11003,1,1,1,,7,1,6,1,1,1,,11003
01,0110,01836940,3,1,12,1,1,1,2,2,2,1,2,1,1,1,013,006,,,,006,,2,6,3,3,,,1,2011,,,,,1,,,,,5,1,1,7,6,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,99,99,99,99,99,99,999,88,9999,9,9,3,1,1,1,7,6,5,24,1,4,6,6,2,15,97,3,0,6,603,60303,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01836940,2,1,32,1,1,1,2,2,2,1,1,1,1,1,013,006,,,,006,,2,6,99,99,,,1,9999,,,,,1,,,,,8,,1,5,3,1,1,1,1,2,2,2,,3,6,,,,0,,,,,,2,02,01,01,02,01,01,999,6,2012,1,1,7,2,2,1,8,2,3,8,2,6,6,6,2,15,2,3,0,6,699,69999,1,110,11003,1,110,11003,,,,1,4,,2,,,,1,4,,2,11003
01,0110,01836941,3,1,14,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,2,7,7,3,,,1,2015,,,,,1,,,,,5,1,1,8,4,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,3,1,1,1,8,4,5,24,1,4,6,6,2,98,99,3,0,7,707,70703,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01836941,3,1,17,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,2,7,7,3,,,1,2015,,,,,1,,,,,5,1,1,8,5,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,4,2,2,1,8,5,5,24,1,4,6,6,2,98,99,3,0,7,707,70703,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01836941,3,1,12,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,2,6,3,3,,,1,2015,,,,,1,,,,,5,1,1,8,1,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,3,1,1,1,8,1,5,24,1,4,6,6,2,98,99,3,0,6,603,60303,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01836941,1,1,33,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,1,,,,,,1,2015,,,,,1,,,,,8,,1,8,6,1,1,1,1,2,2,2,,3,6,,,,0,,,,,,6,06,04,02,05,04,01,015,1,2024,1,1,7,2,2,1,8,6,3,12,2,6,6,6,2,98,1,1,1,1,110,11003,1,110,11003,1,110,11003,,,,1,4,,2,,,,1,4,,2,11003
01,0110,01836941,3,1,6,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,1,,,,,,1,2018,,,,,1,,,,,5,1,2,7,1,1,1,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,1,5,24,1,3,6,6,2,98,,,,1,110,11003,1,110,11003,1,110,11003,,,,2,5,,,,,,2,5,,,11003
01,0110,01836941,3,2,0,1,1,1,2,2,2,2,2,1,4,2,,,,,1,,1,2,6,3,3,,,1,2024,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,2,1,998,998,,98,,,,6,603,60303,1,110,11003,0,0,0,,,,2,5,,,,,,2,5,,,11003
01,0110,01869426,3,1,4,1,1,1,2,2,2,2,2,2,1,2,,006,,,,006,,2,7,1,1,,,1,9999,,,,,4,,,,,5,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,1,2,6,6,,98,,,,7,701,70101,1,110,11003,0,0,0,,,,2,5,,,,,,2,5,,,11003
01,0110,01869426,3,2,0,1,1,1,2,2,2,2,2,2,1,9,,,,,1,,1,2,7,7,6,,,1,2023,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,998,998,,99,,,,7,707,70706,1,110,11003,0,0,0,,,,2,5,,,,,,2,5,,,11003
01,0110,01869426,1,2,34,1,1,1,1,2,2,2,2,2,1,2,,006,,,,006,,2,6,2,2,,,1,2020,,,,,2,7,7,6,,8,,1,9,2,1,1,1,1,1,,,,,,3,3,2,97,97,3,99,99999,,2,,,,,,,,,,,,7,2,2,1,9,2,4,14,2,6,6,6,2,98,,,,6,602,60202,1,110,11003,7,707,70706,10,9997,999995,1,1,1,,3,2,97,1,1,1,,11003
01,0110,01869427,6,1,7,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,2,7,7,6,,,1,9999,,,,,1,,,,,5,1,2,4,2,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,2,5,24,1,3,6,6,2,98,,,,7,707,70706,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01869427,3,1,32,1,1,1,1,1,2,1,2,1,2,2,,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,8,,1,10,3,1,1,1,1,2,2,1,1,,,97,97,2,97,97,2,,,,4,01,01,00,01,01,00,025,7,2016,1,1,7,2,2,1,10,3,4,15,2,6,6,6,2,98,2,3,0,1,110,11003,1,110,11003,1,110,11003,1,110,11003,1,1,1,,97,2,97,1,1,1,,11003
01,0110,01869427,1,2,75,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,8,,1,5,3,2,2,2,1,2,2,1,2,3,9,,,,0,,,,,,5,,,,,,,,,,,,16,3,3,1,8,2,3,8,2,7,6,6,2,98,,,,1,110,11003,1,110,11003,1,110,11003,,,,9,9,8,8,6,1,1,1,1,1,8,11003
01,0110,01869428,3,2,6,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,2,7,7,6,,,1,2017,,,,,1,,,,,5,1,1,7,1,1,1,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,1,5,24,1,3,6,6,2,98,,,,7,707,70706,1,110,11003,1,110,11003,,,,2,5,,,,,,2,5,,,11003
01,0110,01869428,2,1,44,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,1,,,,,,1,1980,,,,,1,,,,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,2,17,17,2,,,,1,02,01,01,02,01,01,027,5,2017,1,1,9,2,2,1,11,5,4,17,2,6,6,6,2,98,2,3,0,1,110,11003,1,110,11003,1,110,11003,1,110,11003,1,1,1,,2,2,17,1,1,1,,11003
01,0110,01869428,3,1,17,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,2,7,7,6,,,1,2007,,,,,1,,,,,5,1,1,8,5,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,99,99,99,99,99,99,999,88,9999,9,9,4,2,2,1,8,5,5,24,1,4,6,6,2,98,97,3,0,7,707,70706,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01869428,1,2,47,1,1,1,2,1,2,1,2,1,1,2,,006,,,,006,,1,,,,,,1,1976,,,,,1,,,,,8,,1,6,2,1,1,1,1,2,2,1,1,,,6,6,1,1,1,2,,,,1,,,,,,,,,,,,10,2,2,1,8,4,3,10,2,6,6,6,2,98,,,,1,110,11003,1,110,11003,1,110,11003,1,110,11003,1,1,1,,6,1,1,1,1,1,,11003
01,0110,01869429,3,2,26,1,1,1,2,1,2,2,1,1,1,1,028,006,027,,,027,,2,3,14,1,,,1,2004,,,,,1,,,,,8,,1,10,3,1,1,1,2,2,1,,,,,8,8,2,8,8,2,,,,6,,,,,,,,,,,,6,2,2,1,10,3,4,15,2,6,6,27,2,40,,,,3,314,31401,1,110,11003,1,110,11003,1,110,11003,1,1,1,,8,2,8,1,1,1,,11003
01,0110,01869429,3,2,24,1,1,1,2,2,2,2,2,1,4,2,,006,,,,006,,2,3,14,3,,,1,2004,,,,,1,,,,,8,,1,8,6,1,1,1,2,1,,,,,,7,7,1,6,6,2,,,,6,,,,,,,,,,,,5,2,2,2,8,6,3,12,2,5,6,6,2,98,,,,3,314,31403,1,110,11003,1,110,11003,1,110,11003,1,1,1,,7,1,6,1,1,1,,11003
01,0110,01869429,3,2,16,1,1,1,2,2,2,2,2,1,9,1,028,006,027,,,027,,1,,,,,,1,2007,,,,,1,,,,,5,1,1,8,5,1,1,1,2,2,1,,,,,5,5,9,7,7,1,,,,6,,,,,,,,,,,,4,2,2,3,8,5,5,24,1,4,6,27,2,40,,,,1,110,11003,1,110,11003,1,110,11003,1,110,11003,1,1,1,,5,9,7,1,1,1,,11003
01,0110,01869429,1,2,46,1,1,1,2,1,2,2,2,1,1,1,028,006,027,,,027,,2,5,2,2,,,1,2004,,,,,1,,,,,8,,1,7,2,1,1,1,2,1,,,,,,5,5,1,7,7,2,,,,1,,,,,,,,,,,,10,2,2,1,7,2,2,2,2,6,6,27,2,40,,,,5,502,50202,1,110,11003,1,110,11003,1,110,11003,1,1,1,,5,1,7,1,1,1,,11003
01,0110,01869429,2,1,50,1,1,1,2,1,2,2,2,1,1,1,028,006,027,,,027,,2,5,13,1,,,1,2004,,,,,1,,,,,8,,1,7,5,1,1,1,2,1,,,,,,5,5,1,7,7,1,,,,1,05,01,04,05,01,04,022,8,2007,1,1,11,2,2,1,7,5,2,5,2,6,6,27,2,40,2,3,0,5,513,51301,1,110,11003,1,110,11003,1,110,11003,1,1,1,,5,1,7,1,1,1,,11003
01,0110,01869430,3,1,44,1,1,1,1,2,2,2,2,2,2,2,,006,,,,006,,1,,,,,,1,1979,,,,,1,,,,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,2,16,16,2,,,,6,02,02,00,02,02,00,017,4,2000,1,6,9,2,2,1,11,5,4,17,2,6,6,6,2,98,2,3,0,1,110,11003,1,110,11003,1,110,11003,1,110,11003,1,1,1,,2,2,16,1,1,1,,11003
01,0110,01869430,1,1,73,1,1,1,2,2,2,2,2,2,1,2,,006,,,,006,,1,,,,,,1,1950,,,,,1,,,,,8,,1,4,4,2,1,2,1,2,2,1,2,3,6,,,,0,,,,,,1,05,03,02,04,02,02,023,8,1989,1,4,15,3,3,1,7,4,2,4,2,7,6,6,2,98,2,3,0,1,110,11003,1,110,11003,1,110,11003,,,,1,4,,2,6,1,1,1,1,1,,11003
01,0110,01869430,6,1,23,1,1,1,2,2,2,2,2,2,1,2,,006,,,,006,,1,,,,,,2,,1,1,1,,2,1,1,1,,7,1,1,11,4,9,9,9,9,2,2,2,,3,4,,,,0,,,,,,6,99,99,99,99,99,99,999,88,9999,9,9,5,2,2,1,11,4,4,16,1,5,6,6,9,98,97,3,0,1,110,11003,1,101,10101,1,101,10101,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01869430,14,2,25,1,1,1,2,2,2,2,2,2,1,1,013,006,,,,006,,1,,,,,,1,1998,,,,,1,,,,,8,,1,8,2,1,1,1,1,1,,,,,,6,6,2,1,1,2,,,,6,,,,,,,,,,,,6,2,2,1,8,2,3,8,2,6,6,6,2,15,,,,1,110,11003,1,110,11003,1,110,11003,1,110,11003,1,1,1,,6,2,1,1,1,1,,11003
01,0110,01869431,3,1,8,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,2,7,7,6,,,1,2015,,,,,1,,,,,5,1,1,4,3,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,3,5,24,1,3,6,6,2,98,,,,7,707,70706,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01869431,1,1,45,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,2,2,6,3,,,1,9999,,,,,1,,,,,8,,1,8,6,1,1,1,1,2,2,2,,1,,9,9,5,20,20,2,,,,3,05,03,02,05,03,02,020,7,2015,1,1,10,2,2,1,8,6,3,12,2,6,6,6,2,98,2,3,0,2,206,20603,1,110,11003,1,110,11003,1,110,11003,1,1,1,,9,5,20,1,1,1,,11003
01,0110,01869431,3,2,16,1,1,1,2,2,2,2,2,1,1,2,,006,,,,006,,1,,,,,,1,2007,,,,,1,,,,,5,1,1,8,4,2,2,9,2,2,2,2,,3,4,,,,0,,,,,,6,,,,,,,,,,,,4,2,2,1,8,4,5,24,1,4,6,6,9,98,,,,1,110,11003,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01869432,3,1,12,1,1,2,2,2,2,2,2,2,4,2,,006,,,,006,,2,6,3,3,,,1,2011,,,,,1,,,,,5,1,1,8,1,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,99,99,99,99,99,99,999,88,9999,9,9,3,1,1,2,8,1,5,24,1,4,6,6,2,98,97,3,0,6,603,60303,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01869432,3,2,18,1,1,2,2,2,2,2,2,2,4,2,,006,,,,006,,1,,,,,,1,2005,,,,,1,,,,,7,1,1,8,6,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,,,,,,,,,,,,4,2,2,2,8,6,5,24,1,5,6,6,2,98,,,,1,110,11003,1,110,11003,1,110,11003,,,,1,4,,1,,,,1,4,,1,11003
01,0110,01869432,2,1,49,1,1,2,2,2,2,2,1,2,4,2,,006,,,,006,,1,,,,,,1,1979,,,,,1,,,,,8,,1,4,5,2,1,1,9,2,2,2,,3,6,,,,0,,,,,,1,03,01,02,02,01,01,020,8,9999,2,1,10,2,2,2,7,5,2,5,2,6,6,6,9,98,97,3,0,1,110,11003,1,110,11003,1,110,11003,,,,1,4,,2,,,,1,4,,2,11003
01,0110,01869432,1,2,46,1,1,2,2,2,2,2,2,2,4,2,,006,,,,006,,2,2,11,1,,,1,2003,,,,,1,,,,,8,,1,5,1,1,1,1,1,2,2,2,,3,2,,,,0,,,,,,1,,,,,,,,,,,,10,2,2,2,7,6,2,6,2,6,6,6,2,98,,,,2,211,21101,1,110,11003,1,110,11003,,,,1,2,2,,,,,1,2,2,,11003
01,0110,01869432,12,2,71,1,1,1,2,2,2,2,1,1,1,2,,006,,,,006,,9,,,,,,1,1952,,,,,1,,,,,8,,2,1,0,2,3,3,3,2,2,1,2,3,7,,,,0,,,,,,6,,,,,,,,,,,,15,3,3,1,1,0,1,0,2,7,6,6,1,98,,,,0,0,0,1,110,11003,1,110,11003,,,,1,4,,4,6,4,1,1,1,1,,11003
01,0110,01869433,1,2,38,1,1,1,2,2,2,2,2,2,2,1,013,006,,,,006,,1,,,,,,1,9999,,,,,1,,,,,8,,1,6,4,1,1,1,1,1,,,,,,97,97,2,15,15,2,,,,2,,,,,,,,,,,,8,2,2,1,8,6,3,12,2,6,6,6,2,15,,,,1,110,11003,1,110,11003,1,110,11003,1,110,11003,1,1,1,,97,2,15,1,1,1,,11003
